timestamp,google.com,github.com,amazon.com
2021-12-18 23:31:35.770484,0.03290128707885742,0.03043985366821289,0.15127968788146973
2021-12-18 23:31:45.779403,0.03525209426879883,0.025088787078857422,0.11594963073730469
2021-12-18 23:31:55.791472,0.0273892879486084,0.027873992919921875,0.11884665489196777
2021-12-18 23:32:05.804421,0.02909111976623535,0.028814315795898438,0.13508248329162598
2021-12-18 23:32:15.820462,0.04689359664916992,0.023776769638061523,0.12235522270202637
2021-12-18 23:32:25.828456,0.04719948768615723,0.022803544998168945,0.11005425453186035
2021-12-18 23:32:35.830977,0.03568267822265625,0.0283200740814209,0.11946988105773926
2021-12-18 23:34:05.933608,0.027551651000976562,0.01822495460510254,0.11458969116210938
2021-12-18 23:34:15.939987,0.029474258422851562,0.022973060607910156,0.1254415512084961
2021-12-18 23:34:25.946505,0.030797958374023438,0.04270291328430176,0.12169981002807617
2021-12-18 23:34:35.957650,0.02783656120300293,0.022949695587158203,0.11912679672241211
2021-12-18 23:34:45.963462,0.02781820297241211,0.02414536476135254,0.12349796295166016
2021-12-18 23:34:55.972637,0.027886152267456055,0.02321624755859375,0.11002445220947266
2021-12-18 23:35:05.980192,0.04178500175476074,0.02209949493408203,0.11190199851989746
2021-12-18 23:35:15.987425,0.027936697006225586,0.0529024600982666,0.11313509941101074
2021-12-18 23:35:25.989411,0.02815413475036621,0.03512859344482422,0.10894274711608887
2021-12-18 23:35:35.993417,0.02753448486328125,0.04191756248474121,0.12306690216064453
2021-12-18 23:35:45.998349,0.05321168899536133,0.023233413696289062,0.11284875869750977
2021-12-18 23:35:56.008950,0.05193734169006348,0.05033445358276367,0.11499786376953125
2021-12-18 23:36:06.010058,0.028330326080322266,0.030416250228881836,0.10987496376037598
2021-12-18 23:36:16.011342,0.030011415481567383,0.029416322708129883,0.1149289608001709
2021-12-18 23:36:26.012394,0.028718233108520508,0.019344329833984375,0.12857985496520996
2021-12-18 23:36:36.023596,0.03291678428649902,0.02195429801940918,0.11879110336303711
2021-12-18 23:36:46.025133,0.024579524993896484,0.029710054397583008,0.11209344863891602
2021-12-18 23:36:56.026394,0.02987360954284668,0.02336883544921875,0.11181497573852539
2021-12-18 23:37:06.039411,0.024295568466186523,0.0208132266998291,0.11817598342895508
2021-12-18 23:37:16.044555,0.032337188720703125,0.022206544876098633,0.11945438385009766
2021-12-18 23:37:26.054567,0.02931976318359375,0.02127385139465332,0.12120199203491211
2021-12-18 23:37:36.056813,0.026270151138305664,0.02361297607421875,0.10922646522521973
2021-12-18 23:37:46.060288,0.03138136863708496,0.03285408020019531,0.11232471466064453
2021-12-18 23:37:56.066146,0.039978981018066406,0.02325296401977539,0.11169290542602539
2021-12-18 23:38:06.073847,0.02287912368774414,0.03679347038269043,0.11475419998168945
2021-12-18 23:38:16.082277,0.02315211296081543,0.020874977111816406,0.11667919158935547
2021-12-18 23:38:26.085433,0.0332791805267334,0.14173555374145508,0.1422584056854248
2021-12-18 23:39:36.956198,0.019004344940185547,0.024006128311157227,0.11400127410888672
2021-12-18 23:40:51.171644,0.021852970123291016,0.0276031494140625,0.10893726348876953
2021-12-18 23:43:25.758875,0.018279075622558594,0.02608203887939453,0.10786962509155273
2021-12-18 23:43:35.760557,0.047852516174316406,0.018567323684692383,0.11140918731689453
2021-12-18 23:43:45.780521,0.03440093994140625,0.024255752563476562,0.11485123634338379
2021-12-18 23:43:55.795663,0.02412891387939453,0.02038264274597168,0.11989927291870117
2021-12-18 23:44:05.797082,0.0432131290435791,0.0281374454498291,0.11194133758544922
2021-12-18 23:44:15.806014,0.02901291847229004,0.02980971336364746,0.1129770278930664
2021-12-18 23:44:25.819072,0.040880680084228516,0.02309894561767578,0.11901998519897461
2021-12-18 23:44:35.822300,0.02809619903564453,0.026952266693115234,0.12411665916442871
2021-12-18 23:44:45.826837,0.030965089797973633,0.0465083122253418,0.11445212364196777
2021-12-18 23:44:55.834391,0.04183149337768555,0.031008243560791016,0.11390542984008789
2021-12-18 23:45:05.846080,0.03300333023071289,0.026984453201293945,0.11747145652770996
2021-12-18 23:45:15.857850,0.033115386962890625,0.02375936508178711,0.1234273910522461
2021-12-18 23:46:25.386932,0.028228759765625,0.026000022888183594,0.1332247257232666
2021-12-18 23:46:35.396985,0.03294491767883301,0.029955387115478516,0.12216711044311523
2021-12-18 23:46:45.404323,0.029292583465576172,0.015456676483154297,0.10731172561645508
2021-12-18 23:46:55.416773,0.02106022834777832,0.039389610290527344,0.12858366966247559
2021-12-18 23:47:05.418490,0.036246299743652344,0.029250144958496094,0.11653709411621094
2021-12-18 23:47:15.425860,0.021074295043945312,0.0301821231842041,0.12684392929077148
2021-12-18 23:47:25.429388,0.04800724983215332,0.05167889595031738,0.1367490291595459
2021-12-18 23:47:35.433153,0.034993648529052734,0.026683568954467773,0.11412596702575684
2021-12-18 23:47:45.433426,0.023597002029418945,0.028616905212402344,0.11895442008972168
2021-12-18 23:47:55.436123,0.03067755699157715,0.0202639102935791,0.1228945255279541
2021-12-18 23:48:05.440435,0.030330896377563477,0.023993968963623047,0.10827016830444336
2021-12-18 23:48:15.446915,0.03001117706298828,0.026317119598388672,0.11950564384460449
2021-12-18 23:48:25.454495,0.03533363342285156,0.03650712966918945,0.10861825942993164
2021-12-18 23:48:35.459756,0.02988433837890625,0.03886699676513672,0.10821294784545898
2021-12-18 23:48:45.471933,0.03600287437438965,0.024178266525268555,0.11191964149475098
2021-12-18 23:48:55.486055,0.018107891082763672,0.0213167667388916,0.12773799896240234
2021-12-18 23:49:05.493975,0.023146867752075195,0.01917266845703125,0.12886309623718262
2021-12-18 23:49:15.502656,0.06959390640258789,0.031699180603027344,0.11998605728149414
2021-12-18 23:50:18.198031,0.019960641860961914,0.01995253562927246,0.11966919898986816
2021-12-18 23:50:28.215843,0.029286861419677734,0.02469182014465332,0.11077260971069336
2021-12-18 23:50:38.219783,0.021121501922607422,0.03819680213928223,0.11898374557495117
2021-12-18 23:50:48.235868,0.028858184814453125,0.04849100112915039,0.1186525821685791
2021-12-18 23:50:58.246739,0.02178668975830078,0.026545286178588867,0.11050724983215332
2021-12-18 23:51:08.252003,0.03017568588256836,0.019163131713867188,0.10790038108825684
2021-12-18 23:51:18.262124,0.02192234992980957,0.02169322967529297,0.1310596466064453
2021-12-18 23:51:28.265847,0.03399801254272461,0.02251720428466797,0.11427640914916992
2021-12-18 23:52:59.216874,0.020459890365600586,0.03020167350769043,0.11806035041809082
2021-12-18 23:53:09.219886,0.07079339027404785,0.028275012969970703,0.11724972724914551
2021-12-18 23:53:19.231919,0.024370670318603516,0.01814413070678711,0.11800169944763184
2021-12-18 23:54:22.515692,0.03164029121398926,0.03090834617614746,0.11385035514831543
2021-12-18 23:54:32.519332,0.022658109664916992,0.027915239334106445,0.12128186225891113
2021-12-18 23:54:42.528890,0.028095483779907227,0.020106077194213867,0.11349320411682129
2021-12-18 23:54:52.535998,0.11914253234863281,0.03111124038696289,0.13019514083862305
2021-12-18 23:55:02.542805,0.02768850326538086,0.023339033126831055,0.11202430725097656
2021-12-18 23:55:12.551557,0.0346369743347168,0.030826568603515625,0.12822532653808594
2021-12-18 23:55:22.552246,0.025571107864379883,0.02017998695373535,0.11887001991271973
2021-12-18 23:55:32.566797,0.02940964698791504,0.028172016143798828,0.11702394485473633
2021-12-18 23:55:42.575540,0.026778221130371094,0.025149106979370117,0.1136620044708252
2021-12-18 23:55:52.577186,0.02770233154296875,0.030788898468017578,0.11048603057861328
2021-12-18 23:56:02.582703,0.060719966888427734,0.02078104019165039,0.10705947875976562
2021-12-18 23:56:12.588287,0.028160810470581055,0.024521827697753906,0.11227107048034668
2021-12-18 23:56:22.603922,0.03677105903625488,0.01925516128540039,0.1145939826965332
2021-12-18 23:56:32.615983,0.040930747985839844,0.04901123046875,0.10996294021606445
2021-12-18 23:56:42.627030,0.029728174209594727,0.020239591598510742,0.11929917335510254
2021-12-18 23:56:52.632300,0.025032997131347656,0.02807474136352539,0.12080550193786621
2021-12-18 23:57:02.646849,0.040377140045166016,0.04858732223510742,0.11883687973022461
2021-12-18 23:57:12.661615,0.05320477485656738,0.024300575256347656,0.11659574508666992
2021-12-18 23:57:22.662746,0.03300023078918457,0.02016735076904297,0.11885690689086914
2021-12-18 23:57:56.232148,0.0352940559387207,0.030253887176513672,0.1128542423248291
2021-12-18 23:58:06.242755,0.028095483779907227,0.026905536651611328,0.11827206611633301
2021-12-18 23:58:16.256088,0.03503918647766113,0.01583242416381836,0.11686515808105469
2021-12-18 23:58:26.276137,0.03195452690124512,0.02272796630859375,0.11263632774353027
2021-12-18 23:58:36.286202,0.02064990997314453,0.05243849754333496,0.13329648971557617
2021-12-18 23:58:46.301614,0.030685901641845703,0.023813962936401367,0.11237835884094238
2021-12-18 23:58:56.314625,0.03449535369873047,0.0337679386138916,0.10992646217346191
2021-12-18 23:59:06.328315,0.02602076530456543,0.02894878387451172,0.11892914772033691
2021-12-18 23:59:16.346162,0.028743505477905273,0.012239217758178711,0.13145041465759277
2021-12-18 23:59:26.354682,0.028642892837524414,0.02607107162475586,0.11844038963317871
2021-12-18 23:59:36.365347,0.03060126304626465,0.03966665267944336,0.10979604721069336
2021-12-18 23:59:46.386733,0.021278858184814453,0.02113795280456543,0.1145937442779541
2021-12-18 23:59:56.401889,0.0251772403717041,0.028446197509765625,0.13381743431091309
2021-12-19 00:00:06.409799,0.03545856475830078,0.02153801918029785,0.11342501640319824
2021-12-19 00:00:16.412301,0.03476715087890625,0.02859187126159668,0.1267540454864502
2021-12-19 00:00:26.428123,0.050607919692993164,0.07444500923156738,0.14281749725341797
2021-12-19 00:00:36.439742,0.030812740325927734,0.026645660400390625,0.1118021011352539
2021-12-19 00:00:46.443525,0.028406381607055664,0.02374720573425293,0.11181640625
2021-12-19 00:00:56.446088,0.029694557189941406,0.020096302032470703,0.12363553047180176
2021-12-19 00:01:06.448585,0.02913689613342285,0.028714895248413086,0.11359477043151855
2021-12-19 00:01:16.452385,0.026911497116088867,0.04832816123962402,0.1285102367401123
2021-12-19 00:01:26.454021,0.04285931587219238,0.030294418334960938,0.11417245864868164
2021-12-19 00:01:36.456789,0.032433509826660156,0.02856135368347168,0.11293983459472656
2021-12-19 00:01:46.459518,0.04183006286621094,0.029672861099243164,0.11184954643249512
2021-12-19 00:01:56.468782,0.03331136703491211,0.02396106719970703,0.11832904815673828
2021-12-19 00:02:06.476010,0.060096025466918945,0.021605730056762695,0.13354969024658203
2021-12-19 00:02:16.479742,0.030630826950073242,0.024245023727416992,0.11002254486083984
2021-12-19 00:02:26.487776,0.029204607009887695,0.040013790130615234,0.13478922843933105
2021-12-19 00:02:36.492643,0.05217480659484863,0.024220943450927734,0.11525273323059082
2021-12-19 00:02:46.508288,0.028586864471435547,0.018799781799316406,0.13660192489624023
2021-12-19 00:02:56.523417,0.04047727584838867,0.025100231170654297,0.10995054244995117
2021-12-19 00:03:06.532790,0.02432084083557129,0.019031047821044922,0.1120152473449707
2021-12-19 00:03:16.536046,0.03712892532348633,0.04298686981201172,0.11190271377563477
2021-12-19 00:03:26.546087,0.04091358184814453,0.020350933074951172,0.11189770698547363
2021-12-19 00:03:36.558246,0.022922992706298828,0.027666091918945312,0.13078546524047852
2021-12-19 00:03:46.560409,0.036328792572021484,0.020364761352539062,0.12992191314697266
2021-12-19 00:03:56.563952,0.020121097564697266,0.02592182159423828,0.11288332939147949
2021-12-19 00:04:06.572755,0.041976213455200195,0.028685808181762695,0.11867165565490723
2021-12-19 00:04:16.585774,0.028490304946899414,0.022033214569091797,0.12551641464233398
2021-12-19 00:04:26.598300,0.01976609230041504,0.019129514694213867,0.11630058288574219
2021-12-19 00:04:36.603554,0.024745464324951172,0.028914213180541992,0.11896038055419922
2021-12-19 00:04:46.605314,0.021674394607543945,0.04191255569458008,0.12743306159973145
2021-12-19 00:04:56.607760,0.027660846710205078,0.03330516815185547,0.1147010326385498
2021-12-19 00:05:06.613131,0.028079509735107422,0.025556564331054688,0.11033773422241211
2021-12-19 00:05:16.629303,0.030104875564575195,0.020997285842895508,0.12099957466125488
2021-12-19 00:05:43.456780,0.019021987915039062,0.023370742797851562,0.11572384834289551
2021-12-19 00:05:53.464567,0.02729201316833496,0.03310894966125488,0.11146068572998047
2021-12-19 00:06:03.477758,0.04938554763793945,0.04060173034667969,0.1201789379119873
2021-12-19 00:06:13.488077,0.019077539443969727,0.02060389518737793,0.1296682357788086
2021-12-19 00:06:23.498740,0.02633047103881836,0.023324012756347656,0.11013031005859375
2021-12-19 00:06:33.505392,0.05423569679260254,0.04138469696044922,0.11103582382202148
2021-12-19 00:06:43.514461,0.04153800010681152,0.024840593338012695,0.11161446571350098
2021-12-19 00:06:53.527895,0.027832984924316406,0.03662443161010742,0.11432862281799316
2021-12-19 00:07:03.537932,0.019130468368530273,0.028477907180786133,0.11368680000305176
2021-12-19 00:07:13.549909,0.015465497970581055,0.03033137321472168,0.13625383377075195
2021-12-19 00:07:23.553639,0.04136538505554199,0.02911520004272461,0.11909747123718262
